Country,Year,Latitude,Longitude,Continent,iso_alpha,OilConsumption,GasConsumption,CoalConsumption,TotalConsumption,Usage
Peru,1979,-9.189967,-75.015152,S. & Cent. America,PER,0.263129943,0.0212751,0.005648,80570289722,0.290053043
Trinidad & Tobago,1979,10.691803,-61.222503,S. & Cent. America,TTO,0.088900363,0.0902754,0,49771045278,0.179175763
Venezuela,1979,6.42375,-66.58973,S. & Cent. America,VEN,0.734377346,0.57470472,0.006884523,3.65546E+11,1.315966589
Austria,1979,47.516231,14.550072,Europe,AUT,0.530671539,0.180145319,0.15007,2.39135E+11,0.860886858
Belgium,1979,50.503887,4.469936,Europe,BEL,1.180862454,0.3898989,0.435367144,5.57258E+11,2.006128498
Bulgaria,1979,42.733883,25.48583,Europe,BGR,0.581615747,0.1036062,0.362116332,2.90927E+11,1.047338279
Cyprus,1979,35.08620251,-33.15948469,Europe,CYP,0.0366942,0,0,10192833333,0.0366942
Czech Republic,1979,49.817492,15.472962,Europe,CZE,0.528155441,0.0941067,1.66132224,6.34329E+11,2.283584381
Denmark,1979,56.26392,9.501785,Europe,DNK,0.680175884,0,0.180350597,2.39035E+11,0.860526481
Finland,1979,61.92411,25.748151,Europe,FIN,0.568378177,0.034234,0.170327,2.14705E+11,0.772939177
France,1979,46.227638,2.213749,Europe,FRA,5.071111326,0.872553613,1.332354687,2.02112E+12,7.276019626
Germany,1979,51.165691,10.451526,Europe,DEU,7.019830766,2.230120814,5.784399144,4.17621E+12,15.03435072
Greece,1979,39.074208,21.824312,Europe,GRC,0.527131649,0,0.165839148,1.92492E+11,0.692970797
Hungary,1979,47.162494,19.503304,Europe,HUN,0.499355295,0.3093201,0.344908584,3.2044E+11,1.153583979
Iceland,1979,64.963051,-19.020835,Europe,ISL,0.026937947,0,0.000659988,7666093056,0.027597935
Ireland,1979,53.41291,-8.24389,Europe,IRL,0.271662673,0.00994455,0.083233584,1.01345E+11,0.364840807
Italy,1979,41.87194,12.56738,Europe,ITA,4.413400423,0.9508824,0.4479876,1.61452E+12,5.812270423
Luxembourg,1979,49.61682412,6.124983395,Europe,LUX,0.055890781,0.01820002,0.077007812,41971836944,0.151098613
Netherlands,1979,52.132633,5.291266,Europe,NLD,1.765590521,1.386,0.144,9.15442E+11,3.295590521
Norway,1979,60.472024,8.468946,Europe,NOR,0.417649941,0.027549144,0.04414922,1.3593E+11,0.489348305
Poland,1979,51.919438,19.145136,Europe,POL,0.742670452,0.3584286,4.018616244,1.42214E+12,5.119715296
Portugal,1979,39.399872,-8.224454,Europe,PRT,0.336346311,0,0.018714996,98628140833,0.355061307
Romania,1979,45.943161,24.96676,Europe,ROU,0.834346056,1.148438207,0.505849176,6.91287E+11,2.488633439
Slovakia,1979,48.17856255,-17.37553815,Europe,SVK,0.303605398,0.1323684,0.297807084,2.03828E+11,0.733780882
Spain,1979,40.463667,-3.74922,Europe,ESP,2.103503922,0.05737608,0.451797588,7.25744E+11,2.61267759
Sweden,1979,60.128161,18.643501,Europe,SWE,1.507847201,0,0.075047846,4.39693E+11,1.582895047
Switzerland,1979,46.818188,8.227512,Europe,CHE,0.554891039,0.02862,0.00977,1.648E+11,0.593281039
Turkey,1979,38.963745,35.243322,Europe,TUR,0.644736647,0,0.27821286,2.56375E+11,0.922949507
United Kingdom,1979,55.378051,-3.435973,Europe,GBR,4.08000919,1.692597636,3.2008086,2.49262E+12,8.973415426
Iran,1979,32.427908,53.688046,Middle East,IRN,1.288516244,0.183314519,0.047555391,4.22052E+11,1.519386154
Iraq,1979,33.223191,43.679291,Middle East,IRQ,0.217184746,0.0598842,0,76963596111,0.277068946
Israel,1979,31.046051,34.851612,Middle East,ISR,0.318031313,0.001395797,0,88729752778,0.31942711
Kuwait,1979,29.31166,47.481766,Middle East,KWT,0.192033823,0.2137842,0,1.12727E+11,0.405818023
Oman,1979,21.512583,55.923255,Middle East,OMN,0.050701417,0.0183222,0,19173226944,0.069023617
Qatar,1979,25.3182235,-51.20661467,Middle East,QAT,0.018789718,0.16252812,0,50366066111,0.181317838
Saudi Arabia,1979,23.885942,45.079162,Middle East,SAU,1.442261832,0.238374,0,4.66843E+11,1.680635832
United Arab Emirates,1979,23.7479278,-54.10908829,Middle East,ARE,0.090181381,0.153036,0,67560383611,0.243217381
Algeria,1979,28.033886,1.659626,Africa,DZA,0.235147022,0.2934855,0.003014496,1.4768E+11,0.531647018
Egypt,1979,26.820553,30.802498,Africa,EGY,0.500182112,0.038808,0.028627706,1.57672E+11,0.567617818
Morocco,1979,31.791702,-7.09262,Africa,MAR,0.181301028,0.002647062,0.0173814,55924858333,0.20132949
South Africa,1979,-30.559482,22.937506,Africa,ZAF,0.504323569,0.006762675,1.655088407,6.01715E+11,2.166174651
Australia,1979,-25.274398,133.775136,Asia Pacific,AUS,1.389293293,0.346950658,1.13595,7.97832E+11,2.872193951
Bangladesh,1979,23.684994,90.356331,Asia Pacific,BGD,0.061604412,0.045133704,0.003892259,30730659722,0.110630375
China,1979,35.86166,104.195397,Asia Pacific,CHN,3.88547828,0.526469027,12.24973944,4.62825E+12,16.66168675
China Hong Kong SAR,1979,22.32789401,114.1798757,Asia Pacific,HKG,0.268979181,0,0.000167472,74762959167,0.269146653
India,1979,20.593684,78.96288,Asia Pacific,IND,1.330101921,0.068970825,2.258974377,1.01612E+12,3.658047123
Indonesia,1979,-0.789275,113.921327,Asia Pacific,IDN,0.714848094,0.2725884,0.0083736,2.76614E+11,0.995810094
Japan,1979,36.204824,138.252924,Asia Pacific,JPN,11.36083137,0.766039714,2.098131503,3.95139E+12,14.22500259
Malaysia,1979,4.210484,101.975766,Asia Pacific,MYS,0.308505262,0.10529802,0.001423512,1.15341E+11,0.415226794
New Zealand,1979,-40.900557,174.885971,Asia Pacific,NZL,0.183539337,0.031758699,0.04769998,73055004444,0.262998016
Pakistan,1979,30.375321,69.345116,Asia Pacific,PAK,0.207157065,0.1767528,0.027674748,1.14329E+11,0.411584613
Philippines,1979,12.879721,121.774017,Asia Pacific,PHL,0.493094199,0,0.004864367,1.38322E+11,0.497958566
Singapore,1979,1.352083,103.819836,Asia Pacific,SGP,0.404371723,0,2.82E-05,1.12333E+11,0.404399923
South Korea,1979,36.61375976,127.7174212,Asia Pacific,KOR,1.035663376,0,0.495842724,4.25418E+11,1.5315061
Sri Lanka,1979,7.873054,80.771797,Asia Pacific,LKA,0.043449877,0,7.12E-05,12089188056,0.043521077
Taiwan,1979,23.69781,120.960515,Asia Pacific,TWN,0.754523635,0.071341816,0.135359244,2.67007E+11,0.961224695
Thailand,1979,15.870032,100.992541,Asia Pacific,THA,0.476170497,0,0.017430821,1.37111E+11,0.493601318
Vietnam,1979,14.058324,108.277199,Asia Pacific,VNM,0.048075589,0,0.111620088,44359910278,0.159695677
Canada,1980,56.130366,-106.346771,North America,CAN,3.965771466,1.7909667,0.928409,1.85699E+12,6.685147166
Mexico,1980,23.634501,-102.552784,North America,MEX,2.173209813,0.802861697,0.097337,8.53725E+11,3.07340851
US,1980,37.09024,-95.712891,North America,USA,34.03249785,19.2145855,15.45832865,1.90848E+13,68.705412
Argentina,1980,-38.416097,-63.616672,S. & Cent. America,ARG,1.069120705,0.4036653,0.040120523,4.20252E+11,1.512906528
Brazil,1980,-14.235004,-51.92528,S. & Cent. America,BRA,2.277540388,0.036605044,0.247121143,7.11463E+11,2.561266575
Chile,1980,-35.675147,-71.542969,S. & Cent. America,CHL,0.229308414,0.0253368,0.04563612,83411481667,0.300281334
Colombia,1980,4.570868,-74.297333,S. & Cent. America,COL,0.318300437,0.1021374,0.101833604,1.45075E+11,0.522271441
Ecuador,1980,-1.831239,-78.183406,S. & Cent. America,ECU,0.128704224,0.001758456,0,36239633333,0.13046268
Peru,1980,-9.189967,-75.015152,S. & Cent. America,PER,0.283507845,0.022869,0.005942,86755234722,0.312318845
Trinidad & Tobago,1980,10.691803,-61.222503,S. & Cent. America,TTO,0.070325117,0.101997,0,47867254722,0.172322117
Venezuela,1980,6.42375,-66.58973,S. & Cent. America,VEN,0.888939945,0.59162778,0.006557324,4.1309E+11,1.487125049
Austria,1980,47.516231,14.550072,Europe,AUT,0.517994816,0.173066315,0.154205,2.34796E+11,0.845266131
Belgium,1980,50.503887,4.469936,Europe,BEL,1.09142165,0.3730734,0.438892223,5.28719E+11,1.903387273
Bulgaria,1980,42.733883,25.48583,Europe,BGR,0.594073875,0.1331694,0.379826496,3.07519E+11,1.107069771
Cyprus,1980,35.08620251,-33.15948469,Europe,CYP,0.037003194,0,0,10278665000,0.037003194
Czech Republic,1980,49.817492,15.472962,Europe,CZE,0.491203917,0.1084005,1.609866468,6.13742E+11,2.209470885
Denmark,1980,56.26392,9.501785,Europe,DNK,0.58079257,0,0.257391904,2.32829E+11,0.838184474
Finland,1980,61.92411,25.748151,Europe,FIN,0.547304919,0.032204,0.193277,2.14663E+11,0.772785919
France,1980,46.227638,2.213749,Europe,FRA,4.712449064,0.906191118,1.304499902,1.92309E+12,6.923140084
Germany,1980,51.165691,10.451526,Europe,DEU,6.351637798,2.198624938,5.917539384,4.01883E+12,14.46780212
Greece,1980,39.074208,21.824312,Europe,GRC,0.521902041,0,0.165839148,1.91039E+11,0.687741189
Hungary,1980,47.162494,19.503304,Europe,HUN,0.485426566,0.3337911,0.338209704,3.21508E+11,1.15742737
Iceland,1980,64.963051,-19.020835,Europe,ISL,0.025063744,0,0.000879984,7206591111,0.025943728
Ireland,1980,53.41291,-8.24389,Europe,IRL,0.244698082,0.0290367,0.078879312,97948359444,0.352614094
Italy,1980,41.87194,12.56738,Europe,ITA,4.189972493,0.9437895,0.525610872,1.57205E+12,5.659372865
Luxembourg,1980,49.61682412,6.124983395,Europe,LUX,0.046757626,0.01601993,0.076392353,38658308056,0.139169909
Netherlands,1980,52.132633,5.291266,Europe,NLD,1.651231672,1.267,0.167,8.57009E+11,3.085231672
Norway,1980,60.472024,8.468946,Europe,NOR,0.40350419,0.029600676,0.040867606,1.31659E+11,0.473972472
Poland,1980,51.919438,19.145136,Europe,POL,0.733496494,0.3672855,4.255630992,1.48789E+12,5.356412986
Portugal,1980,39.399872,-8.224454,Europe,PRT,0.360046014,0,0.0146538,1.04083E+11,0.374699814
Romania,1980,45.943161,24.96676,Europe,ROU,0.789808929,1.192659907,0.517655952,6.94479E+11,2.500124788
Slovakia,1980,48.17856255,-17.37553815,Europe,SVK,0.282360146,0.0970317,0.338963328,1.99543E+11,0.718355174
Spain,1980,40.463667,-3.74922,Europe,ESP,2.227206117,0.07355628,0.520796052,7.83766E+11,2.821558449
Sweden,1980,60.128161,18.643501,Europe,SWE,1.330654204,0,0.071528296,3.89495E+11,1.4021825
Switzerland,1980,46.818188,8.227512,Europe,CHE,0.554471651,0.032652,0.0143,1.67062E+11,0.601423651
Turkey,1980,38.963745,35.243322,Europe,TUR,0.657726045,0,0.294499512,2.64507E+11,0.952225557
United Kingdom,1980,55.378051,-3.435973,Europe,GBR,3.488846264,1.687573476,2.97534942,2.26438E+12,8.15176916
Iran,1980,32.427908,53.688046,Middle East,IRN,1.189025047,0.163274547,0.050081371,3.8955E+11,1.402380965
Iraq,1980,33.223191,43.679291,Middle East,IRQ,0.291419308,0.0438102,0,93119307778,0.335229508
Israel,1980,31.046051,34.851612,Middle East,ISR,0.340250296,6.64E-05,4.19E-05,94544054444,0.340358596
Kuwait,1980,29.31166,47.481766,Middle East,KWT,0.165778439,0.1392282,0,84724066389,0.305006639
Oman,1980,21.512583,55.923255,Middle East,OMN,0.038151145,0.023259015,0,17058377778,0.06141016
Qatar,1980,25.3182235,-51.20661467,Middle East,QAT,0.015481655,0.17664966,0,53369809722,0.192131315
Saudi Arabia,1980,23.885942,45.079162,Middle East,SAU,1.179137934,0.3325608,0,4.19916E+11,1.511698734
United Arab Emirates,1980,23.7479278,-54.10908829,Middle East,ARE,0.216671098,0.172692,0,1.08156E+11,0.389363098
Algeria,1980,28.033886,1.659626,Africa,DZA,0.238328748,0.3939705,0.002679552,1.76383E+11,0.6349788
Egypt,1980,26.820553,30.802498,Africa,EGY,0.559053198,0.075537,0.023047497,1.82677E+11,0.657637695
Morocco,1980,31.791702,-7.09262,Africa,MAR,0.183680497,0.00232313,0.0166608,56295674167,0.202664427
South Africa,1980,-30.559482,22.937506,Africa,ZAF,0.518659786,0.007655988,1.788235425,6.42931E+11,2.314551199
Australia,1980,-25.274398,133.775136,Asia Pacific,AUS,1.323963405,0.398397165,1.16915,8.03197E+11,2.89151057
Bangladesh,1980,23.684994,90.356331,Asia Pacific,BGD,0.06944761,0.050827752,0.005199587,34854152500,0.125474949
China,1980,35.86166,104.195397,Asia Pacific,CHN,3.642195797,0.517761062,12.74046916,4.69456E+12,16.90042602
China Hong Kong SAR,1980,22.32789401,114.1798757,Asia Pacific,HKG,0.274941232,0,8.37E-05,76395814444,0.275024932
India,1980,20.593684,78.96288,Asia Pacific,IND,1.356538236,0.040791713,2.374433938,1.04771E+12,3.771763887
Indonesia,1980,-0.789275,113.921327,Asia Pacific,IDN,0.799896054,0.2568762,0.010592604,2.9649E+11,1.067364858
Japan,1980,36.204824,138.252924,Asia Pacific,JPN,10.21324579,0.906513779,2.437417633,3.76588E+12,13.5571772
Malaysia,1980,4.210484,101.975766,Asia Pacific,MYS,0.348822747,0.093658716,0.0020934,1.23493E+11,0.444574863
New Zealand,1980,-40.900557,174.885971,Asia Pacific,NZL,0.177087106,0.028929836,0.04906161,70855153333,0.255078552
Pakistan,1980,30.375321,69.345116,Asia Pacific,PAK,0.216368791,0.2158308,0.029475072,1.28243E+11,0.461674663
Philippines,1980,12.879721,121.774017,Asia Pacific,PHL,0.462399645,0,0.005860683,1.30072E+11,0.468260328
Singapore,1980,1.352083,103.819836,Asia Pacific,SGP,0.401531478,0,0.000124683,1.11571E+11,0.401656161
South Korea,1980,36.61375976,127.7174212,Asia Pacific,KOR,1.025937154,0,0.552615732,4.38487E+11,1.578552886
Sri Lanka,1980,7.873054,80.771797,Asia Pacific,LKA,0.043802612,0,9.60E-05,12194058889,0.043898612
Taiwan,1980,23.69781,120.960515,Asia Pacific,TWN,0.783965657,0.07379863,0.1601451,2.82753E+11,1.017909387
Thailand,1980,15.870032,100.992541,Asia Pacific,THA,0.495644997,0,0.018847634,1.42915E+11,0.514492631
Vietnam,1980,14.058324,108.277199,Asia Pacific,VNM,0.083891538,0,0.095207832,49749825000,0.17909937
Canada,1981,56.130366,-106.346771,North America,CAN,3.75614238,1.7378172,0.947942,1.78942E+12,6.44190158
Mexico,1981,23.634501,-102.552784,North America,MEX,2.379097972,0.870449662,0.086036,9.26551E+11,3.335583634
US,1981,37.09024,-95.712891,North America,USA,31.72591769,18.75106349,15.94416199,1.84503E+13,66.42114317
Argentina,1981,-38.416097,-63.616672,S. & Cent. America,ARG,1.002837261,0.4218705,0.038017682,4.06313E+11,1.462725443
Brazil,1981,-14.235004,-51.92528,S. & Cent. America,BRA,2.172989371,0.032846002,0.241768284,6.7989E+11,2.447603657
Chile,1981,-35.675147,-71.542969,S. & Cent. America,CHL,0.236852301,0.02494971,0.045552384,85376220833,0.307354395
Colombia,1981,4.570868,-74.297333,S. & Cent. America,COL,0.32609398,0.1102842,0.103752042,1.50036E+11,0.540130222
Ecuador,1981,-1.831239,-78.183406,S. & Cent. America,ECU,0.143858598,0.002847024,0,40751561667,0.146705622
Peru,1981,-9.189967,-75.015152,S. & Cent. America,PER,0.289392201,0.0262647,0.006025,89356083611,0.321681901
Trinidad & Tobago,1981,10.691803,-61.222503,S. & Cent. America,TTO,0.069698216,0.1123542,0,50570115556,0.182052416
Venezuela,1981,6.42375,-66.58973,S. & Cent. America,VEN,0.941898491,0.59482458,0.006478278,4.28667E+11,1.543201349
Austria,1981,47.516231,14.550072,Europe,AUT,0.470271189,0.164966752,0.15786,2.20305E+11,0.793097941
Belgium,1981,50.503887,4.469936,Europe,BEL,1.000371434,0.3440898,0.454653232,4.99754E+11,1.799114466
Bulgaria,1981,42.733883,25.48583,Europe,BGR,0.529509055,0.1448613,0.385688016,2.94461E+11,1.060058371
Cyprus,1981,35.08620251,-33.15948469,Europe,CYP,0.035482297,0,0,9856193611,0.035482297
Czech Republic,1981,49.817492,15.472962,Europe,CZE,0.484389216,0.108747,1.60333506,6.10131E+11,2.196471276
Denmark,1981,56.26392,9.501785,Europe,DNK,0.547082442,0,0.205718418,2.09111E+11,0.75280086
Finland,1981,61.92411,25.748151,Europe,FIN,0.523506941,0.025625,0.118779,1.85531E+11,0.667910941
France,1981,46.227638,2.213749,Europe,FRA,4.254253842,0.920581191,1.1890512,1.76775E+12,6.363886233
Germany,1981,51.165691,10.451526,Europe,DEU,5.76498385,2.102179459,6.016724676,3.85664E+12,13.88388799
Greece,1981,39.074208,21.824312,Europe,GRC,0.50703114,0,0.164164428,1.86443E+11,0.671195568
Hungary,1981,47.162494,19.503304,Europe,HUN,0.463833143,0.3414276,0.339842556,3.18084E+11,1.145103299
Iceland,1981,64.963051,-19.020835,Europe,ISL,0.024462949,0,0.001495973,7210811667,0.025958922
Ireland,1981,53.41291,-8.24389,Europe,IRL,0.217383442,0.043659,0.082563696,95446149444,0.343606138
Italy,1981,41.87194,12.56738,Europe,ITA,4.09944503,0.9151155,0.538673688,1.54257E+12,5.553234218
Luxembourg,1981,49.61682412,6.124983395,Europe,LUX,0.044934756,0.012397115,0.06144129,32992544722,0.118773161
Netherlands,1981,52.132633,5.291266,Europe,NLD,1.536724598,1.206,0.185,8.13257E+11,2.927724598
Norway,1981,60.472024,8.468946,Europe,NOR,0.375060629,0.036383292,0.04094054,1.25662E+11,0.452384461
Poland,1981,51.919438,19.145136,Europe,POL,0.687730115,0.3464343,3.79449684,1.34129E+12,4.828661255
Portugal,1981,39.399872,-8.224454,Europe,PRT,0.381639867,0,0.016621596,1.10628E+11,0.398261463
Romania,1981,45.943161,24.96676,Europe,ROU,0.708018624,1.253191259,0.544116528,6.95924E+11,2.505326411
Slovakia,1981,48.17856255,-17.37553815,Europe,SVK,0.278444272,0.1007487,0.329877972,1.96964E+11,0.709070944
Spain,1981,40.463667,-3.74922,Europe,ESP,2.15654011,0.0839916,0.64246446,8.00832E+11,2.88299617
Sweden,1981,60.128161,18.643501,Europe,SWE,1.196848035,0,0.061507023,3.49543E+11,1.258355058
Switzerland,1981,46.818188,8.227512,Europe,CHE,0.513087764,0.035226,0.02115,1.58184E+11,0.569463764
Turkey,1981,38.963745,35.243322,Europe,TUR,0.648105192,0,0.30061224,2.63533E+11,0.948717432
United Kingdom,1981,55.378051,-3.435973,Europe,GBR,3.23017229,1.710433404,2.959188372,2.19439E+12,7.899794066
Iran,1981,32.427908,53.688046,Middle East,IRN,1.183026157,0.17740946,0.041821192,3.89516E+11,1.402256809
Iraq,1981,33.223191,43.679291,Middle East,IRQ,0.312631799,0.021204,0,92732166389,0.333835799
Israel,1981,31.046051,34.851612,Middle East,ISR,0.346174879,7.03E-05,4.19E-05,96190855278,0.346287079
Kuwait,1981,29.31166,47.481766,Middle East,KWT,0.231158753,0.1601928,0,1.08709E+11,0.391351553
