Category,Country,Continent,Year,Usage,FossilType,Measurement,Latitude,Longitude,iso_alpha
Gas Reserve,Trinidad & Tobago,S. & Cent. America,1989,0.27885,Gas,Trillion cubic metres,10.691803,-61.222503,TTO
Gas Reserve,Venezuela,S. & Cent. America,1989,3.321897,Gas,Trillion cubic metres,6.42375,-66.58973,VEN
Gas Reserve,Denmark,Europe,1989,0.11259,Gas,Trillion cubic metres,56.26392,9.501785,DNK
Gas Reserve,Germany,Europe,1989,0.342225,Gas,Trillion cubic metres,51.165691,10.451526,DEU
Gas Reserve,Italy,Europe,1989,0.315667275,Gas,Trillion cubic metres,41.87194,12.56738,ITA
Gas Reserve,Netherlands,Europe,1989,1.6484362,Gas,Trillion cubic metres,52.132633,5.291266,NLD
Gas Reserve,Norway,Europe,1989,1.717025,Gas,Trillion cubic metres,60.472024,8.468946,NOR
Gas Reserve,Poland,Europe,1989,0.12095,Gas,Trillion cubic metres,51.919438,19.145136,POL
Gas Reserve,Romania,Europe,1989,0.129675,Gas,Trillion cubic metres,45.943161,24.96676,ROU
Gas Reserve,United Kingdom,Europe,1989,0.546,Gas,Trillion cubic metres,55.378051,-3.435973,GBR
Gas Reserve,Bahrain,Middle East,1989,0.447435491,Gas,Trillion cubic metres,25.930414,50.637772,BHR
Gas Reserve,Iran,Middle East,1989,16.0565,Gas,Trillion cubic metres,32.427908,53.688046,IRN
Gas Reserve,Iraq,Middle East,1989,2.95925,Gas,Trillion cubic metres,33.223191,43.679291,IRQ
Gas Reserve,Israel,Middle East,1989,0.000975,Gas,Trillion cubic metres,31.046051,34.851612,ISR
Gas Reserve,Kuwait,Middle East,1989,1.33,Gas,Trillion cubic metres,29.31166,47.481766,KWT
Gas Reserve,Oman,Middle East,1989,0.272025,Gas,Trillion cubic metres,21.512583,55.923255,OMN
Gas Reserve,Qatar,Middle East,1989,4.7817,Gas,Trillion cubic metres,25.3182235,-51.20661467,QAT
Gas Reserve,Saudi Arabia,Middle East,1989,4.95748,Gas,Trillion cubic metres,23.885942,45.079162,SAU
Gas Reserve,Syria,Middle East,1989,0.153075,Gas,Trillion cubic metres,34.802075,38.996815,SYR
Gas Reserve,United Arab Emirates,Middle East,1989,5.50875,Gas,Trillion cubic metres,23.7479278,-54.10908829,ARE
Gas Reserve,Yemen,Middle East,1989,0.19305,Gas,Trillion cubic metres,15.81904194,-47.76828626,YEM
Gas Reserve,Algeria,Africa,1989,3.128125,Gas,Trillion cubic metres,28.033886,1.659626,DZA
Gas Reserve,Egypt,Africa,1989,0.3378375,Gas,Trillion cubic metres,26.820553,30.802498,EGY
Gas Reserve,Libya,Africa,1989,1.1571,Gas,Trillion cubic metres,26.3351,17.228331,LBY
Gas Reserve,Nigeria,Africa,1989,2.6904,Gas,Trillion cubic metres,9.081999,8.675277,NGA
Gas Reserve,Australia,Asia Pacific,1989,0.7449,Gas,Trillion cubic metres,-25.274398,133.775136,AUS
Gas Reserve,Bangladesh,Asia Pacific,1989,0.706875,Gas,Trillion cubic metres,23.684994,90.356331,BGD
Gas Reserve,Brunei,Asia Pacific,1989,0.309075,Gas,Trillion cubic metres,4.495153165,114.626025,BRN
Gas Reserve,China,Asia Pacific,1989,1.030845624,Gas,Trillion cubic metres,35.86166,104.195397,CHN
Gas Reserve,India,Asia Pacific,1989,0.66885,Gas,Trillion cubic metres,20.593684,78.96288,IND
Gas Reserve,Indonesia,Asia Pacific,1989,2.5909905,Gas,Trillion cubic metres,-0.789275,113.921327,IDN
Gas Reserve,Malaysia,Asia Pacific,1989,0.733918784,Gas,Trillion cubic metres,4.210484,101.975766,MYS
Gas Reserve,Myanmar,Asia Pacific,1989,0.25935,Gas,Trillion cubic metres,16.871311,96.199379,MMR
Gas Reserve,Pakistan,Asia Pacific,1989,0.347235373,Gas,Trillion cubic metres,30.375321,69.345116,PAK
Gas Reserve,Papua New Guinea,Asia Pacific,1989,0.001539455,Gas,Trillion cubic metres,-6.662413673,143.7729533,PNG
Gas Reserve,Thailand,Asia Pacific,1989,0.223275,Gas,Trillion cubic metres,15.870032,100.992541,THA
Oil Production,Canada,North America,1989,92.6204809,Oil,Million tonnes,56.130366,-106.346771,CAN
Oil Production,Mexico,North America,1989,143.0652207,Oil,Million tonnes,23.634501,-102.552784,MEX
Oil Production,US,North America,1989,429.0330897,Oil,Million tonnes,37.09024,-95.712891,USA
Oil Production,Argentina,S. & Cent. America,1989,24.22996552,Oil,Million tonnes,-38.416097,-63.616672,ARG
Oil Production,Brazil,S. & Cent. America,1989,32.17244813,Oil,Million tonnes,-14.235004,-51.92528,BRA
Oil Production,Colombia,S. & Cent. America,1989,21.36176076,Oil,Million tonnes,4.570868,-74.297333,COL
Oil Production,Ecuador,S. & Cent. America,1989,15.24039951,Oil,Million tonnes,-1.831239,-78.183406,ECU
Oil Production,Peru,S. & Cent. America,1989,6.845727468,Oil,Million tonnes,-9.189967,-75.015152,PER
Oil Production,Trinidad & Tobago,S. & Cent. America,1989,7.343361978,Oil,Million tonnes,10.691803,-61.222503,TTO
Oil Production,Venezuela,S. & Cent. America,1989,105.6596974,Oil,Million tonnes,6.42375,-66.58973,VEN
Oil Production,Denmark,Europe,1989,5.457943925,Oil,Million tonnes,56.26392,9.501785,DNK
Oil Production,Italy,Europe,1989,4.604,Oil,Million tonnes,41.87194,12.56738,ITA
Oil Production,Norway,Europe,1989,74.90908982,Oil,Million tonnes,60.472024,8.468946,NOR
Oil Production,Romania,Europe,1989,9.623,Oil,Million tonnes,45.943161,24.96676,ROU
Oil Production,United Kingdom,Europe,1989,91.71,Oil,Million tonnes,55.378051,-3.435973,GBR
Oil Production,Azerbaijan,CIS,1989,13.16,Oil,Million tonnes,40.37218247,-47.99440631,AZE
Oil Production,Kazakhstan,CIS,1989,25.4,Oil,Million tonnes,47.97919679,-67.16447093,KAZ
Oil Production,Russian Federation,CIS,1989,552.226,Oil,Million tonnes,61.87817188,-94.65763783,RUS
Oil Production,Turkmenistan,CIS,1989,5.75,Oil,Million tonnes,39.06564821,-59.08747704,TKM
Oil Production,Uzbekistan,CIS,1989,2.7,Oil,Million tonnes,42.04885918,-64.06189671,UZB
Oil Production,Iran,Middle East,1989,143.8385385,Oil,Million tonnes,32.427908,53.688046,IRN
Oil Production,Iraq,Middle East,1989,138.9671188,Oil,Million tonnes,33.223191,43.679291,IRQ
Oil Production,Kuwait,Middle East,1989,68.41068757,Oil,Million tonnes,29.31166,47.481766,KWT
Oil Production,Oman,Middle East,1989,32.0602454,Oil,Million tonnes,21.512583,55.923255,OMN
Oil Production,Qatar,Middle East,1989,19.69014346,Oil,Million tonnes,25.3182235,-51.20661467,QAT
Oil Production,Saudi Arabia,Middle East,1989,271.1730204,Oil,Million tonnes,23.885942,45.079162,SAU
Oil Production,Syria,Middle East,1989,16.93562756,Oil,Million tonnes,34.802075,38.996815,SYR
Oil Production,United Arab Emirates,Middle East,1989,85.07719515,Oil,Million tonnes,23.7479278,-54.10908829,ARE
Oil Production,Yemen,Middle East,1989,8.515072084,Oil,Million tonnes,15.81904194,-47.76828626,YEM
Oil Production,Algeria,Africa,1989,54.48481612,Oil,Million tonnes,28.033886,1.659626,DZA
Oil Production,Angola,Africa,1989,22.642,Oil,Million tonnes,-11.202692,17.873887,AGO
Oil Production,Egypt,Africa,1989,44.521,Oil,Million tonnes,26.820553,30.802498,EGY
Oil Production,Gabon,Africa,1989,10.227,Oil,Million tonnes,-0.803689,11.609444,GAB
Oil Production,Libya,Africa,1989,54.88526643,Oil,Million tonnes,26.3351,17.228331,LBY
Oil Production,Nigeria,Africa,1989,86.97442645,Oil,Million tonnes,9.081999,8.675277,NGA
Oil Production,Tunisia,Africa,1989,4.96,Oil,Million tonnes,33.886917,9.537499,TUN
Oil Production,Australia,Asia Pacific,1989,26.08192268,Oil,Million tonnes,-25.274398,133.775136,AUS
Oil Production,Brunei,Asia Pacific,1989,7.298664598,Oil,Million tonnes,4.495153165,114.626025,BRN
Oil Production,China,Asia Pacific,1989,137.64,Oil,Million tonnes,35.86166,104.195397,CHN
Oil Production,India,Asia Pacific,1989,34.449,Oil,Million tonnes,20.593684,78.96288,IND
Oil Production,Indonesia,Asia Pacific,1989,71.63032591,Oil,Million tonnes,-0.789275,113.921327,IDN
Oil Production,Malaysia,Asia Pacific,1989,27.97335369,Oil,Million tonnes,4.210484,101.975766,MYS
Oil Production,Thailand,Asia Pacific,1989,2.048101973,Oil,Million tonnes,15.870032,100.992541,THA
Oil Production,Vietnam,Asia Pacific,1989,1.49,Oil,Million tonnes,14.058324,108.277199,VNM
Gas Production,Canada,North America,1989,100.4269328,Gas,Billion cubic metres,56.130366,-106.346771,CAN
Gas Production,Mexico,North America,1989,24.37647923,Gas,Billion cubic metres,23.634501,-102.552784,MEX
Gas Production,US,North America,1989,470.7467986,Gas,Billion cubic metres,37.09024,-95.712891,USA
Gas Production,Argentina,S. & Cent. America,1989,18.467775,Gas,Billion cubic metres,-38.416097,-63.616672,ARG
Gas Production,Bolivia,S. & Cent. America,1989,3.069157,Gas,Billion cubic metres,-16.290154,-63.588653,BOL
Gas Production,Brazil,S. & Cent. America,1989,3.454912779,Gas,Billion cubic metres,-14.235004,-51.92528,BRA
Gas Production,Colombia,S. & Cent. America,1989,3.71025,Gas,Billion cubic metres,4.570868,-74.297333,COL
Gas Production,Peru,S. & Cent. America,1989,0.44804375,Gas,Billion cubic metres,-9.189967,-75.015152,PER
Gas Production,Trinidad & Tobago,S. & Cent. America,1989,5.269475,Gas,Billion cubic metres,10.691803,-61.222503,TTO
Gas Production,Venezuela,S. & Cent. America,1989,21.68718,Gas,Billion cubic metres,6.42375,-66.58973,VEN
Gas Production,Denmark,Europe,1989,3.20256,Gas,Billion cubic metres,56.26392,9.501785,DNK
Gas Production,Germany,Europe,1989,15.32025,Gas,Billion cubic metres,51.165691,10.451526,DEU
Gas Production,Italy,Europe,1989,16.011275,Gas,Billion cubic metres,41.87194,12.56738,ITA
Gas Production,Netherlands,Europe,1989,63.30555556,Gas,Billion cubic metres,52.132633,5.291266,NLD
Gas Production,Norway,Europe,1989,28.52219802,Gas,Billion cubic metres,60.472024,8.468946,NOR
Gas Production,Poland,Europe,1989,4.028375,Gas,Billion cubic metres,51.919438,19.145136,POL
Gas Production,Romania,Europe,1989,27.3945263,Gas,Billion cubic metres,45.943161,24.96676,ROU
Gas Production,Ukraine,Europe,1989,29.14945919,Gas,Billion cubic metres,49.03256983,-31.17505696,UKR
Gas Production,United Kingdom,Europe,1989,43.111247,Gas,Billion cubic metres,55.378051,-3.435973,GBR
Gas Production,Azerbaijan,CIS,1989,10.82168142,Gas,Billion cubic metres,40.37218247,-47.99440631,AZE
Gas Production,Kazakhstan,CIS,1989,4.756865567,Gas,Billion cubic metres,47.97919679,-67.16447093,KAZ
Gas Production,Russian Federation,CIS,1989,566.2998525,Gas,Billion cubic metres,61.87817188,-94.65763783,RUS
Gas Production,Turkmenistan,CIS,1989,85.08235005,Gas,Billion cubic metres,39.06564821,-59.08747704,TKM
Gas Production,Uzbekistan,CIS,1989,38.89749263,Gas,Billion cubic metres,42.04885918,-64.06189671,UZB
Gas Production,Bahrain,Middle East,1989,5.802207,Gas,Billion cubic metres,25.930414,50.637772,BHR
Gas Production,Iran,Middle East,1989,15.61683525,Gas,Billion cubic metres,32.427908,53.688046,IRN
Gas Production,Iraq,Middle East,1989,6.1275,Gas,Billion cubic metres,33.223191,43.679291,IRQ
Gas Production,Kuwait,Middle East,1989,7.752,Gas,Billion cubic metres,29.31166,47.481766,KWT
Gas Production,Oman,Middle East,1989,2.2648275,Gas,Billion cubic metres,21.512583,55.923255,OMN
Gas Production,Qatar,Middle East,1989,6.417,Gas,Billion cubic metres,25.3182235,-51.20661467,QAT
Gas Production,Saudi Arabia,Middle East,1989,28.31,Gas,Billion cubic metres,23.885942,45.079162,SAU
Gas Production,Syria,Middle East,1989,1.445925,Gas,Billion cubic metres,34.802075,38.996815,SYR
Gas Production,United Arab Emirates,Middle East,1989,19.8705,Gas,Billion cubic metres,23.7479278,-54.10908829,ARE
Gas Production,Algeria,Africa,1989,48.583162,Gas,Billion cubic metres,28.033886,1.659626,DZA
Gas Production,Egypt,Africa,1989,7.44975,Gas,Billion cubic metres,26.820553,30.802498,EGY
Gas Production,Libya,Africa,1989,6.46,Gas,Billion cubic metres,26.3351,17.228331,LBY
Gas Production,Nigeria,Africa,1989,4.0318,Gas,Billion cubic metres,9.081999,8.675277,NGA
Gas Production,Australia,Asia Pacific,1989,17.70756397,Gas,Billion cubic metres,-25.274398,133.775136,AUS
Gas Production,Bangladesh,Asia Pacific,1989,4.24986718,Gas,Billion cubic metres,23.684994,90.356331,BGD
Gas Production,Brunei,Asia Pacific,1989,8.53515,Gas,Billion cubic metres,4.495153165,114.626025,BRN
Gas Production,China,Asia Pacific,1989,15.16737955,Gas,Billion cubic metres,35.86166,104.195397,CHN
Gas Production,India,Asia Pacific,1989,9.690459625,Gas,Billion cubic metres,20.593684,78.96288,IND
Gas Production,Indonesia,Asia Pacific,1989,41.8789,Gas,Billion cubic metres,-0.789275,113.921327,IDN
Gas Production,Malaysia,Asia Pacific,1989,18.195135,Gas,Billion cubic metres,4.210484,101.975766,MYS
Gas Production,Myanmar,Asia Pacific,1989,1.070925,Gas,Billion cubic metres,16.871311,96.199379,MMR
Gas Production,Pakistan,Asia Pacific,1989,9.56075,Gas,Billion cubic metres,30.375321,69.345116,PAK
Gas Production,Thailand,Asia Pacific,1989,6.193617462,Gas,Billion cubic metres,15.870032,100.992541,THA
Gas Production,Vietnam,Asia Pacific,1989,0.031845,Gas,Billion cubic metres,14.058324,108.277199,VNM
Coal Production,Canada,North America,1989,70.527,Coal,Million tonnes ,56.130366,-106.346771,CAN
Coal Production,Mexico,North America,1989,6.770533932,Coal,Million tonnes ,23.634501,-102.552784,MEX
Coal Production,US,North America,1989,889.7021531,Coal,Million tonnes ,37.09024,-95.712891,USA
Coal Production,Brazil,S. & Cent. America,1989,6.671,Coal,Million tonnes ,-14.235004,-51.92528,BRA
Coal Production,Colombia,S. & Cent. America,1989,18.902,Coal,Million tonnes ,4.570868,-74.297333,COL
Coal Production,Venezuela,S. & Cent. America,1989,2.11,Coal,Million tonnes ,6.42375,-66.58973,VEN
Coal Production,Bulgaria,Europe,1989,34.3,Coal,Million tonnes ,42.733883,25.48583,BGR
Coal Production,Czech Republic,Europe,1989,114.06,Coal,Million tonnes ,49.817492,15.472962,CZE
Coal Production,Germany,Europe,1989,482.749,Coal,Million tonnes ,51.165691,10.451526,DEU
Coal Production,Greece,Europe,1989,51.866,Coal,Million tonnes ,39.074208,21.824312,GRC
Coal Production,Hungary,Europe,1989,20.029843,Coal,Million tonnes ,47.162494,19.503304,HUN
Coal Production,Poland,Europe,1989,249.45,Coal,Million tonnes ,51.919438,19.145136,POL
Coal Production,Romania,Europe,1989,66.462,Coal,Million tonnes ,45.943161,24.96676,ROU
Coal Production,Spain,Europe,1989,36.578,Coal,Million tonnes ,40.463667,-3.74922,ESP
Coal Production,Turkey,Europe,1989,52.216,Coal,Million tonnes ,38.963745,35.243322,TUR
Coal Production,Ukraine,Europe,1989,161.827638,Coal,Million tonnes ,49.03256983,-31.17505696,UKR
Coal Production,United Kingdom,Europe,1989,99.82,Coal,Million tonnes ,55.378051,-3.435973,GBR
Coal Production,Kazakhstan,CIS,1989,138.4,Coal,Million tonnes ,47.97919679,-67.16447093,KAZ
Coal Production,Russian Federation,CIS,1989,422.8,Coal,Million tonnes ,61.87817188,-94.65763783,RUS
Coal Production,Uzbekistan,CIS,1989,6.2,Coal,Million tonnes ,42.04885918,-64.06189671,UZB
Coal Production,South Africa,Africa,1989,176.28,Coal,Million tonnes ,-30.559482,22.937506,ZAF
Coal Production,Zimbabwe,Africa,1989,5.11,Coal,Million tonnes ,-19.015438,29.154857,ZWE
Coal Production,Australia,Asia Pacific,1989,204.5395,Coal,Million tonnes ,-25.274398,133.775136,AUS
Coal Production,China,Asia Pacific,1989,1054.2,Coal,Million tonnes ,35.86166,104.195397,CHN
Coal Production,India,Asia Pacific,1989,215.29,Coal,Million tonnes ,20.593684,78.96288,IND
Coal Production,Indonesia,Asia Pacific,1989,8.7,Coal,Million tonnes ,-0.789275,113.921327,IDN
Coal Production,Japan,Asia Pacific,1989,10.19,Coal,Million tonnes ,36.204824,138.252924,JPN
Coal Production,Mongolia,Asia Pacific,1989,8.045,Coal,Million tonnes ,46.862496,103.846656,MNG
Coal Production,New Zealand,Asia Pacific,1989,2.713016,Coal,Million tonnes ,-40.900557,174.885971,NZL
Coal Production,Pakistan,Asia Pacific,1989,2.72,Coal,Million tonnes ,30.375321,69.345116,PAK
Coal Production,South Korea,Asia Pacific,1989,20.785,Coal,Million tonnes ,36.61375976,127.7174212,KOR
Coal Production,Thailand,Asia Pacific,1989,9.009922,Coal,Million tonnes ,15.870032,100.992541,THA
Coal Production,Vietnam,Asia Pacific,1989,5.1,Coal,Million tonnes ,14.058324,108.277199,VNM
Oil Consumption,Canada,North America,1990,3.466109059,Oil,Exajoules,56.130366,-106.346771,CAN
Oil Consumption,Mexico,North America,1990,3.132003446,Oil,Exajoules,23.634501,-102.552784,MEX
Oil Consumption,US,North America,1990,33.50488621,Oil,Exajoules,37.09024,-95.712891,USA
Oil Consumption,Argentina,S. & Cent. America,1990,0.827854906,Oil,Exajoules,-38.416097,-63.616672,ARG
Oil Consumption,Brazil,S. & Cent. America,1990,2.471653373,Oil,Exajoules,-14.235004,-51.92528,BRA
Oil Consumption,Chile,S. & Cent. America,1990,0.285680011,Oil,Exajoules,-35.675147,-71.542969,CHL
Oil Consumption,Colombia,S. & Cent. America,1990,0.408914814,Oil,Exajoules,4.570868,-74.297333,COL
Oil Consumption,Ecuador,S. & Cent. America,1990,0.229019655,Oil,Exajoules,-1.831239,-78.183406,ECU
Oil Consumption,Peru,S. & Cent. America,1990,0.251153377,Oil,Exajoules,-9.189967,-75.015152,PER
Oil Consumption,Trinidad & Tobago,S. & Cent. America,1990,0.053522078,Oil,Exajoules,10.691803,-61.222503,TTO
Oil Consumption,Venezuela,S. & Cent. America,1990,0.881989914,Oil,Exajoules,6.42375,-66.58973,VEN
Oil Consumption,Austria,Europe,1990,0.463318865,Oil,Exajoules,47.516231,14.550072,AUT
Oil Consumption,Belgium,Europe,1990,1.004726324,Oil,Exajoules,50.503887,4.469936,BEL
Oil Consumption,Bulgaria,Europe,1990,0.425505626,Oil,Exajoules,42.733883,25.48583,BGR
Oil Consumption,Croatia,Europe,1990,0.195392218,Oil,Exajoules,45.1,15.2,HRV
Oil Consumption,Cyprus,Europe,1990,0.066834381,Oil,Exajoules,35.08620251,-33.15948469,CYP
Oil Consumption,Czech Republic,Europe,1990,0.362252311,Oil,Exajoules,49.817492,15.472962,CZE
Oil Consumption,Denmark,Europe,1990,0.3870772,Oil,Exajoules,56.26392,9.501785,DNK
Oil Consumption,Estonia,Europe,1990,0.148835564,Oil,Exajoules,58.69807177,-25.8872705,EST
Oil Consumption,Finland,Europe,1990,0.481159586,Oil,Exajoules,61.92411,25.748151,FIN
Oil Consumption,France,Europe,1990,3.879531768,Oil,Exajoules,46.227638,2.213749,FRA
Oil Consumption,Germany,Europe,1990,5.534255504,Oil,Exajoules,51.165691,10.451526,DEU
Oil Consumption,Greece,Europe,1990,0.672273179,Oil,Exajoules,39.074208,21.824312,GRC
Oil Consumption,Hungary,Europe,1990,0.390039572,Oil,Exajoules,47.162494,19.503304,HUN
Oil Consumption,Iceland,Europe,1990,0.028249994,Oil,Exajoules,64.963051,-19.020835,ISL
Oil Consumption,Ireland,Europe,1990,0.190374426,Oil,Exajoules,53.41291,-8.24389,IRL
Oil Consumption,Italy,Europe,1990,4.059114568,Oil,Exajoules,41.87194,12.56738,ITA
Oil Consumption,Latvia,Europe,1990,0.141286273,Oil,Exajoules,56.98600629,-25.98243782,LVA
Oil Consumption,Lithuania,Europe,1990,0.31912608,Oil,Exajoules,55.56514803,-23.92632337,LTU
Oil Consumption,Luxembourg,Europe,1990,0.068850784,Oil,Exajoules,49.61682412,6.124983395,LUX
Oil Consumption,Netherlands,Europe,1990,1.542671307,Oil,Exajoules,52.132633,5.291266,NLD
Oil Consumption,North Macedonia,Europe,1990,0.045867337,Oil,Exajoules,42.12066355,-21.42254912,MKD
Oil Consumption,Norway,Europe,1990,0.377056079,Oil,Exajoules,60.472024,8.468946,NOR
Oil Consumption,Poland,Europe,1990,0.683118424,Oil,Exajoules,51.919438,19.145136,POL
Oil Consumption,Portugal,Europe,1990,0.48978439,Oil,Exajoules,39.399872,-8.224454,PRT
Oil Consumption,Romania,Europe,1990,0.79206481,Oil,Exajoules,45.943161,24.96676,ROU
Oil Consumption,Slovakia,Europe,1990,0.210215451,Oil,Exajoules,48.17856255,-17.37553815,SVK
Oil Consumption,Slovenia,Europe,1990,0.072598058,Oil,Exajoules,46.151241,14.995463,SVN
Oil Consumption,Spain,Europe,1990,2.00376005,Oil,Exajoules,40.463667,-3.74922,ESP
Oil Consumption,Sweden,Europe,1990,0.819864457,Oil,Exajoules,60.128161,18.643501,SWE
Oil Consumption,Switzerland,Europe,1990,0.555471926,Oil,Exajoules,46.818188,8.227512,CHE
Oil Consumption,Turkey,Europe,1990,0.988218733,Oil,Exajoules,38.963745,35.243322,TUR
Oil Consumption,Ukraine,Europe,1990,2.778631632,Oil,Exajoules,49.03256983,-31.17505696,UKR
Oil Consumption,United Kingdom,Europe,1990,3.602596059,Oil,Exajoules,55.378051,-3.435973,GBR
Oil Consumption,Azerbaijan,CIS,1990,0.361421382,Oil,Exajoules,40.37218247,-47.99440631,AZE
Oil Consumption,Belarus,CIS,1990,1.045720747,Oil,Exajoules,53.22505931,-28.06449163,BLR
Oil Consumption,Kazakhstan,CIS,1990,0.922778383,Oil,Exajoules,47.97919679,-67.16447093,KAZ
Oil Consumption,Russian Federation,CIS,1990,10.74467568,Oil,Exajoules,61.87817188,-94.65763783,RUS
Oil Consumption,Turkmenistan,CIS,1990,0.197340663,Oil,Exajoules,39.06564821,-59.08747704,TKM
Oil Consumption,Uzbekistan,CIS,1990,0.472997687,Oil,Exajoules,42.04885918,-64.06189671,UZB
Oil Consumption,Iran,Middle East,1990,1.991560284,Oil,Exajoules,32.427908,53.688046,IRN
Oil Consumption,Iraq,Middle East,1990,0.638899343,Oil,Exajoules,33.223191,43.679291,IRQ
Oil Consumption,Israel,Middle East,1990,0.378570199,Oil,Exajoules,31.046051,34.851612,ISR
Oil Consumption,Kuwait,Middle East,1990,0.186075613,Oil,Exajoules,29.31166,47.481766,KWT
