Country,Consumption,Latitude,Longitude,iso_alpha,Continent,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Singapore,Gas Consumption,1.352083,103.819836,SGP,Total Asia Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03762,0.0513,0.0513,0.0513,0.0513,0.0513,0.0513,0.0513,0.059667295,0.15680339,0.169476347,0.184002891,0.222740342,0.22269192,0.293387768,0.293387768,0.313713308,0.330503088,0.300098063,0.298336477,0.32148,0.360548823,0.374022677,0.416831434,0.428475912,0.44235554,0.44230615,0.451756151,0.453540979
South Korea,Gas Consumption,36.61375976,127.7174212,KOR,Total Asia Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002562322,0.079281245,0.102417502,0.099101556,0.113910268,0.131959562,0.172617577,0.215649508,0.287055382,0.347156896,0.458655566,0.55738031,0.521432446,0.634890539,0.713079029,0.783279104,0.870398039,0.911658953,1.068299701,1.143812826,1.205949125,1.306143436,1.344126085,1.27769413,1.62059305,1.744036661,1.891031022,1.979129668,1.800143968,1.643390176,1.715172862,1.79123014,2.08094427,2.017217825,2.039325385
Taiwan,Gas Consumption,23.69781,120.960515,TWN,Total Asia Pacific,0.00830583,0.00932139,0.01204164,0.01697436,0.02132676,0.020232927,0.040671265,0.047347104,0.054639174,0.05751492,0.0571041,0.071089352,0.075027037,0.073904138,0.071341816,0.07379863,0.062886155,0.048093394,0.049878951,0.050190409,0.044996112,0.04099854,0.041466303,0.047297928,0.047648793,0.076474466,0.111062179,0.110135899,0.115262452,0.1399843,0.156442994,0.159633231,0.18728974,0.221919906,0.225845159,0.243626248,0.262418416,0.293499104,0.302931334,0.36851141,0.371522898,0.398514551,0.422816476,0.459574517,0.448803929,0.557271663,0.613437549,0.643868223,0.645764638,0.679254072,0.72649296,0.754754573,0.836822231,0.851836961,0.837353555,0.895840611
Thailand,Gas Consumption,15.870032,100.992541,THA,Total Asia Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009922716,0.050576544,0.059536296,0.088885764,0.116853588,0.125541096,0.174063115,0.205432035,0.201404887,0.218349084,0.270336961,0.293088186,0.331952223,0.367380998,0.380474242,0.443300708,0.556077738,0.593817086,0.659668397,0.763033274,0.884179007,0.960812989,1.023198441,1.071181326,1.154130873,1.188404362,1.26619363,1.329902123,1.372479957,1.555400265,1.595450185,1.750806104,1.759115724,1.798010358,1.83459442,1.820313184,1.803016598,1.800706026,1.833824229,1.686705131
Vietnam,Gas Consumption,14.058324,108.277199,VNM,Total Asia Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0003474,0.00066006,0.00227547,0.00198018,0.00123327,0.00128538,0.00128538,0.00097272,0.00114642,0.0013896,0.00250128,0.0072954,0.008685,0.008685,0.00505467,0.00997038,0.01844694,0.031266,0.045162,0.055584,0.06948,0.083376,0.08243802,0.1445184,0.2237256,0.24318,0.2459592,0.26051526,0.2782674,0.32662548,0.2945952,0.3249927,0.33874974,0.3546954,0.3703284,0.3685914,0.34274484,0.3477474,0.3546954,0.313653564
Canada,Coal Consumption,56.130366,-106.346771,CAN,Total North America,0.647949168,0.635221296,0.629359776,0.683746308,0.660132756,0.708741504,0.67365612,0.635681844,0.654689916,0.665198784,0.647153676,0.7661844,0.979041312,0.805037904,0.762290676,0.928409,0.947942,1.001681,1.048015,1.167377,1.122086,1.039979,1.117744,1.200307,1.197786,1.136171,1.099786,1.120353,0.994715,1.054689,1.102441,1.125095,1.17589,1.257177,1.208485,1.278678,1.328843,1.336577,1.333287,1.259475,1.254042,1.21476,1.269971,1.206829,1.008282,1.033147,0.931414,0.890688,0.861579071,0.822835609,0.824117421,0.770601912,0.783998036,0.65278931,0.634692153,0.495246539
Mexico,Coal Consumption,23.634501,-102.552784,MEX,Total North America,0.02888,0.030805,0.037798,0.039623,0.040165,0.045045,0.056551,0.062502,0.067005,0.074025,0.085026,0.06525,0.093852,0.097853,0.096131,0.097337,0.086036,0.103036,0.117303,0.117637,0.127518,0.140607,0.135982,0.128702,0.142464,0.141268,0.136638,0.138177,0.155853,0.188346,0.209731,0.240479,0.240711,0.246052,0.250371,0.274273,0.301224899,0.504380882,0.371946142,0.380590926,0.480346286,0.515513829,0.473701501,0.423163079,0.431087216,0.533227517,0.616777342,0.537357637,0.533615796,0.532579861,0.531541631,0.520679917,0.636310043,0.567163673,0.541493405,0.208846745
US,Coal Consumption,37.09024,-95.712891,USA,Total North America,11.60727884,12.17104624,11.94118808,12.35907529,12.41005543,12.29277394,11.62512284,12.10473086,13.00136412,12.69204137,12.69194916,13.61535192,13.95416644,13.79727795,15.07422307,15.45832865,15.94416199,15.35686752,15.93104785,17.10993667,17.51868187,17.30015675,18.04992554,18.88971619,19.11368081,19.21679073,19.03540896,19.1665112,19.88082954,19.95531569,20.13499254,21.05028267,21.49480107,21.70561848,21.67234202,22.63153001,21.96473787,21.9544352,22.37233444,22.517936,22.84904481,22.49885716,22.80185939,22.43899661,19.73655503,20.88194988,19.70305706,17.41825712,18.08017705,18.03908163,15.58467998,14.25866811,13.86933351,13.28205107,11.34165549,9.202776847
Argentina,Coal Consumption,-38.416097,-63.616672,ARG,Total S. & Cent. America,0.030438177,0.025098546,0.028225429,0.027428527,0.032839812,0.042201354,0.036999151,0.031144662,0.034187479,0.042573319,0.041439385,0.041913307,0.039630611,0.048309103,0.045006026,0.040120523,0.038017682,0.038397874,0.034847868,0.025866805,0.038158581,0.043593658,0.048382822,0.049580459,0.053649965,0.044158076,0.038858445,0.043805389,0.029051954,0.025434385,0.026690949,0.027960538,0.02205977,0.029654674,0.03558769,0.02704553,0.022164668,0.016510667,0.020137913,0.03427135,0.039461922,0.035725754,0.0516973,0.063057847,0.034635377,0.048499488,0.052627123,0.04920905,0.05378149,0.05721018,0.056930865,0.043879109,0.045091037,0.049352932,0.029246265,0.031896814
Brazil,Coal Consumption,-14.235004,-51.92528,BRA,Total S. & Cent. America,0.07264098,0.07871184,0.081349524,0.080051616,0.089346312,0.102041264,0.102716785,0.108129282,0.106266818,0.112724215,0.134010892,0.143015022,0.181389733,0.208566053,0.226543175,0.247121143,0.241768284,0.255570493,0.287412516,0.354928715,0.419572955,0.424773015,0.444797249,0.454564202,0.451049324,0.401834846,0.460668751,0.447048051,0.460570568,0.472793938,0.495827361,0.511628887,0.514696542,0.504144795,0.510508069,0.544253362,0.535636816,0.51843741,0.537907424,0.563964793,0.543904569,0.536306306,0.568338198,0.57647648,0.465145777,0.605511507,0.646810922,0.640067074,0.68991658,0.733558931,0.737919761,0.666526896,0.702977096,0.687378426,0.648123526,0.578968259
Chile,Coal Consumption,-35.675147,-71.542969,CHL,Total S. & Cent. America,0.04877622,0.0502416,0.0502416,0.0502416,0.0502416,0.053716644,0.051874452,0.042872832,0.046557216,0.044128872,0.035252856,0.0355878,0.03830922,0.037346256,0.041323716,0.04563612,0.045552384,0.0303543,0.036383292,0.049069296,0.049111164,0.046640952,0.048064464,0.0669888,0.090518616,0.109049393,0.089589146,0.077464174,0.078154996,0.092180776,0.099377885,0.137709965,0.179271658,0.168673612,0.174062023,0.134509324,0.105532481,0.106369841,0.101701559,0.117804265,0.11545239,0.144138506,0.171077654,0.182943074,0.167247273,0.188025001,0.241151306,0.28115618,0.316036411,0.318808073,0.306197431,0.310537909,0.322882788,0.311622042,0.313504486,0.30049141
Colombia,Coal Consumption,4.570868,-74.297333,COL,Total S. & Cent. America,0.084322152,0.084322152,0.09252828,0.084280284,0.089974332,0.093909924,0.073030645,0.075878926,0.077275181,0.093446571,0.094984462,0.092900548,0.095236678,0.096259717,0.097099177,0.101833604,0.103752042,0.108029733,0.119068303,0.123961824,0.127853019,0.126246347,0.158739422,0.126628707,0.146712188,0.066895198,0.084127882,0.140713171,0.147535662,0.168870751,0.151116871,0.117147647,0.138746156,0.13195077,0.105379378,0.113176135,0.111450313,0.091661072,0.101609394,0.088915377,0.056024431,0.159588157,0.14051498,0.185911561,0.171003003,0.201266426,0.16295914,0.196417218,0.211283991,0.223800897,0.208007906,0.22876932,0.174341296,0.163665339,0.203532946,0.268132155
Peru,Coal Consumption,-9.189967,-75.015152,PER,Total S. & Cent. America,0.001510943,0.001905849,0.002146226,0.002129057,0.003588491,0.00364,0.005105,0.005523,0.006317,0.006736,0.007029,0.005439,0.006234,0.005314,0.005648,0.005942,0.006025,0.00682,0.005774,0.004603,0.005021,0.00682,0.007699,0.007573,0.00841,0.006066,0.011757,0.011506,0.012092,0.014895,0.015648,0.016401,0.017071,0.018715,0.016973,0.026366,0.023923,0.03276,0.035156,0.038014,0.03858,0.032825,0.04334,0.038645,0.034718,0.034048,0.034242,0.036547,0.036859,0.0364,0.033927,0.041004,0.0417242,0.0468504,0.03160021,0.023190116
Venezuela,Coal Consumption,6.42375,-66.58973,VEN,Total S. & Cent. America,0.00083736,0.000879228,0.000921096,0.000962964,0.001004832,0.001004832,0.005973894,0.00629364,0.011405387,0.008541826,0.010546759,0.006917766,0.010720008,0.003302548,0.006884523,0.006557324,0.006478278,0.003697489,0.005173964,0.00566047,0.007494833,0.00833416,0.010948063,0.007958228,0.021851621,0.019375924,0,0.000152818,0.001191982,0.002322879,0.000213945,0.0006724,0.001436491,0.001497618,0.001528182,0.005532103,0.002047806,0.000764091,0.001803297,0,0.001558746,0.0103612,0.005807133,0.005898866,0.009933309,0.008343957,0.008588467,0.008832976,0.008802412,0.008252267,0.005501518,0.006173926,0.003429952,0.001371989,0.000839194,0.000545948
Austria,Coal Consumption,47.516231,14.550072,AUT,Total Europe,0.212813639,0.203283347,0.192423247,0.189985265,0.186971033,0.201075,0.184441,0.167234,0.166211,0.175402,0.152426,0.162216,0.136081,0.138248,0.15007,0.154205,0.15786,0.15014,0.160761,0.183191,0.182934,0.163089,0.161782,0.154922,0.155621,0.171506,0.1799,0.139975288,0.125851501,0.127636,0.14521911,0.14583669,0.154686709,0.136188,0.135251699,0.152924419,0.157972081,0.160486962,0.1711717,0.167674703,0.167176972,0.167032694,0.161494536,0.159539072,0.120206823,0.141338446,0.145150691,0.134837464,0.137146727,0.125624028,0.135768935,0.125926544,0.131632382,0.11622587,0.118900781,0.093282119
Belgium,Coal Consumption,50.503887,4.469936,BEL,Total Europe,0.802573757,0.732135579,0.718550102,0.741831042,0.722485265,0.680884174,0.563821029,0.538500391,0.451900144,0.483362784,0.361004283,0.37621358,0.381582973,0.390758608,0.435367144,0.438892223,0.454653232,0.455365838,0.388584454,0.450642735,0.44937608,0.38343406,0.381575318,0.385590592,0.405124283,0.445074215,0.42573974,0.381024884,0.360931049,0.387956424,0.370545826,0.354627654,0.331064092,0.329316522,0.288546092,0.319261126,0.304107967,0.260699099,0.252176742,0.234555547,0.215516702,0.212676293,0.194352219,0.191937817,0.123642442,0.156961792,0.147776246,0.139185519,0.147267341,0.140419117,0.14119401,0.133800415,0.130743464,0.129975229,0.130167821,0.107570104
Bulgaria,Coal Consumption,42.733883,25.48583,BGR,Total Europe,0.251040528,0.258869844,0.281101752,0.305385192,0.307018044,0.335823228,0.331468956,0.34164288,0.344280564,0.338419044,0.354789432,0.330715332,0.329375556,0.351188784,0.362116332,0.379826496,0.385688016,0.405198504,0.403649388,0.404277408,0.421945704,0.433710612,0.4333338,0.403691256,0.412022988,0.345808495,0.309102107,0.325040585,0.349955227,0.320367907,0.320407723,0.319043748,0.363798588,0.346495046,0.285311747,0.263497221,0.300342108,0.276587377,0.309665986,0.295906905,0.289835794,0.294299174,0.331090344,0.315593364,0.265656186,0.288169112,0.338919743,0.289540666,0.248852088,0.265865987,0.274451481,0.238408952,0.255601251,0.228409744,0.212664863,0.171651465
Croatia,Coal Consumption,45.1,15.2,HRV,Total Europe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03385233,0.019033611,0.016730369,0.01421875,0.008899881,0.007316894,0.00599106,0.01018481,0.009737492,0.008636364,0.018074374,0.020120295,0.024457443,0.027201179,0.028884859,0.028624105,0.026572699,0.028849104,0.029688724,0.021215437,0.028583325,0.029421565,0.026385172,0.02826739,0.027075868,0.025360076,0.027255356,0.01642624,0.015293711,0.017639868,0.014617493
Cyprus,Coal Consumption,35.08620251,-33.15948469,CYP,Total Europe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003893724,0.002386476,0.005066028,0.003056364,0.00272142,0.002553948,0.00188406,0.003475044,0.00293076,0.004019328,0.004479876,0.0041868,0.003181968,0.000586152,0.001004832,0.001507248,0.002219004,0.001842192,0.001842192,0.001842192,0.001842192,0.001263442,0.001147387,0.000938488,0.000497479,0.000613534,0.00028858,0.000010048,0.000010048,0.000092844,0.000139266,0.000018592,0.000124881,0.000569884,0.000699655,0.000583534
Czech Republic,Coal Consumption,49.817492,15.472962,CZE,Total Europe,1.479028968,1.474674696,1.426107816,1.476223812,1.534336596,1.5533028,1.618323804,1.595254536,1.560964644,1.55518686,1.588388184,1.619370504,1.654372152,1.660819824,1.66132224,1.609866468,1.60333506,1.615769856,1.6066845,1.636955064,1.601409132,1.594165968,1.575618444,1.594082232,1.532703744,1.245400043,1.140888765,1.06532117,1.036367564,0.980880071,0.98180573,0.979627171,0.920449684,0.853208043,0.777399121,0.888181053,0.871669402,0.855470464,0.869478534,0.870798004,0.841308906,0.871110967,0.869453078,0.824578579,0.761674044,0.786172183,0.773959204,0.742137012,0.707416214,0.68556899,0.683500166,0.688345926,0.652790784,0.648715185,0.602049405,0.489077091
Denmark,Coal Consumption,56.26392,9.501785,DNK,Total Europe,0.154832051,0.175481348,0.150239131,0.134613994,0.122957942,0.098347932,0.06018525,0.061487345,0.094240681,0.089023928,0.085888015,0.119327987,0.137268425,0.151231403,0.180350597,0.257391904,0.205718418,0.248155823,0.236989627,0.249788675,0.304451536,0.307964261,0.302295334,0.282843461,0.232451136,0.255001241,0.345867361,0.288089521,0.302199037,0.324975229,0.271656331,0.373403945,0.277589027,0.23591362,0.198190552,0.166257828,0.175736743,0.175946083,0.240058552,0.18400986,0.155255094,0.23559025,0.19478992,0.171558124,0.168780046,0.160465197,0.135577795,0.103547462,0.135485321,0.109958504,0.072362726,0.087676311,0.065590802,0.06680128,0.038076367,0.032710714
Estonia,Coal Consumption,58.69807177,-25.8872705,EST,Total Europe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24307309,0.246029458,0.248152359,0.236715237,0.245053939,0.233274261,0.208686734,0.182361266,0.13398074,0.135370506,0.13191715,0.137144454,0.135844159,0.123163305,0.112106636,0.118432891,0.116803221,0.11389687,0.131698767,0.135056371,0.129474404,0.122695807,0.147894105,0.140793627,0.127807848,0.163651461,0.174563183,0.163327654,0.175388611,0.176937685,0.160031135,0.16167906,0.178422408,0.192276613,0.123892897,0.097284649
Finland,Coal Consumption,61.92411,25.748151,FIN,Total Europe,0.072935354,0.067696327,0.065130824,0.078439028,0.09409699,0.095643,0.084886,0.094168,0.104515,0.106507,0.096498,0.130032,0.131115,0.176739,0.170327,0.193277,0.118779,0.131747,0.143103,0.164818,0.208893,0.190999,0.213937,0.2142,0.209543,0.220635,0.220362,0.200569,0.22928,0.279203,0.246978,0.294289,0.278741,0.22874,0.221636,0.209978,0.253761,0.275728,0.344133,0.309166,0.198608,0.310154,0.292871,0.223357,0.224963,0.28413,0.230823,0.189006,0.208949,0.187289,0.159858,0.183316,0.167924,0.175973,0.147796935,0.132715325
France,Coal Consumption,46.227638,2.213749,FRA,Total Europe,1.732087585,1.604930712,1.584153311,1.523379059,1.524971015,1.451415997,1.329966555,1.183005315,1.170150403,1.18442384,1.038391525,1.220871256,1.175850903,1.226824094,1.332354687,1.304499902,1.1890512,1.21584672,1.10029104,1.05214284,1.02116052,0.84405888,0.7682778,0.75027456,0.81684468,0.79507332,0.84615228,0.74608776,0.60959808,0.59954976,0.61378488,0.65397816,0.57275424,0.68119236,0.61001676,0.593140648,0.519076115,0.534995626,0.568725659,0.541398416,0.562264296,0.51954332,0.537872251,0.505472364,0.450101892,0.481935179,0.408984669,0.463321286,0.484179255,0.361612057,0.359546911,0.351107049,0.383255125,0.342934178,0.26795838,0.193618883
Germany,Coal Consumption,51.165691,10.451526,DEU,Total Europe,6.730115535,6.283221935,6.052695959,6.139580504,6.32145772,6.242393196,5.973768108,5.831500644,5.850466848,5.875629516,5.322846312,5.619020544,5.396408388,5.466537288,5.784399144,5.917539384,6.016724676,5.873326776,6.087481596,6.282879552,6.249594492,5.905355796,5.881072356,5.811822684,5.904350964,5.506887,4.836943,4.372192736,4.124787165,4.001225736,3.794181736,3.777846736,3.660545736,3.573044362,3.440093989,3.571544989,3.581769736,3.589735736,3.649031736,3.557196045,3.403394074,3.539920562,3.629832207,3.354509632,3.003452771,3.22622,3.278848,3.369867,3.468235,3.333222,3.294201,3.203766,3.009347,2.904084,2.247184,1.844
Greece,Coal Consumption,39.074208,21.824312,GRC,Total Europe,0.088215876,0.088048404,0.08415468,0.09504036,0.091983996,0.105842304,0.156000168,0.16663464,0.195984108,0.20640924,0.270299808,0.319410972,0.339716952,0.30207762,0.165839148,0.165839148,0.164164428,0.166676508,0.204399576,0.218257884,0.25309206,0.241536492,0.275742648,0.309488256,0.332724996,0.337415761,0.32461709,0.338717647,0.338570187,0.339296723,0.338155108,0.328958886,0.354279563,0.370621607,0.356504136,0.377812101,0.390513805,0.375716273,0.377738958,0.387208913,0.381953516,0.351746717,0.370858998,0.349089313,0.352829507,0.329420104,0.330658182,0.340772026,0.292540341,0.281152831,0.235586882,0.182491601,0.200807092,0.191433643,0.216885074,0.114527757
Hungary,Coal Consumption,47.162494,19.503304,HUN,Total Europe,0.45677988,0.438064884,0.380035836,0.375095412,0.380705724,0.386902188,0.37450926,0.363958524,0.365842584,0.348927912,0.33243192,0.33682806,0.342605844,0.3422709,0.344908584,0.338209704,0.339842556,0.354328884,0.333101808,0.324142056,0.318364272,0.31463802,0.314470548,0.296718516,0.265778064,0.257793125,0.240060143,0.216485905,0.195010677,0.184993339,0.181968293,0.179700052,0.171654195,0.166578286,0.173414409,0.161975025,0.153898436,0.148488756,0.151957729,0.144085749,0.128136972,0.12862419,0.130804299,0.127058118,0.10698237,0.112711419,0.113570927,0.109272507,0.095676963,0.094575876,0.098013909,0.091823432,0.093855998,0.08879491,0.076864833,0.071948356
Iceland,Coal Consumption,64.963051,-19.020835,ISL,Total Europe,0.000273675,0.000201516,0.000154877,0.000122318,0.000086238,0.000057639,0.000039599,0.000028599,0.00001804,0.00001452,0.000009744,0.000009912,0.00000903,0.000007644,0.000659988,0.000879984,0.001495973,0.001395245,0.001994198,0.002756131,0.002946701,0.003319142,0.002647382,0.002669558,0.002851891,0.002720362,0.002806301,0.002210659,0.002283552,0.002256077,0.002653805,0.002628749,0.002726525,0.002447654,0.002862691,0.003958819,0.004294685,0.004278,0.0042,0.0044,0.0042,0.0043,0.0046,0.004,0.0037,0.0039,0.0039,0.00399,0.00459,0.00376,0.00416,0.00484,0.0048,0.0048,0.0047,0.0047
Ireland,Coal Consumption,53.41291,-8.24389,IRL,Total Europe,0.130879368,0.149091948,0.158763456,0.193890708,0.184596012,0.0900162,0.085913136,0.07996788,0.078000084,0.084112812,0.071217468,0.073227132,0.076702176,0.072557244,0.083233584,0.078879312,0.082563696,0.087336648,0.094747284,0.090811692,0.104335056,0.114676452,0.147333492,0.150013044,0.15030612,0.144941503,0.139039171,0.132432528,0.128686447,0.123133003,0.123976129,0.124651294,0.118759181,0.119548522,0.102849077,0.109509313,0.1147004,0.110268087,0.106742466,0.09972889,0.110824596,0.099980784,0.097636176,0.095542776,0.08352666,0.083149848,0.081600732,0.094663548,0.085661928,0.084196548,0.091819439,0.088215876,0.07511213,0.059058179,0.04226684,0.031274942
Italy,Coal Consumption,41.87194,12.56738,ITA,Total Europe,0.361153368,0.375639696,0.411646176,0.398667096,0.409217832,0.41323716,0.39921138,0.371494764,0.376937604,0.410473872,0.41156244,0.408087396,0.40130478,0.408213,0.4479876,0.525610872,0.538673688,0.60227118,0.563710752,0.63932436,0.631201968,0.620441892,0.61587828,0.577275984,0.602313048,0.612932615,0.582207071,0.510699207,0.446650336,0.471609149,0.50726578,0.466767031,0.473583811,0.491623811,0.490965604,0.52408851,0.556907453,0.574841778,0.620276555,0.694845808,0.689520701,0.698080446,0.683453986,0.661323273,0.51776439,0.572499055,0.641771921,0.657839897,0.566651225,0.552410704,0.516223648,0.45983637,0.402854105,0.369241805,0.279123908,0.206706935
Latvia,Coal Consumption,56.98600629,-25.98243782,LVA,Total Europe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030396168,0.03835695,0.03512139,0.035252019,0.028788437,0.029663478,0.026000028,0.022872488,0.020904692,0.015725621,0.01118713,0.010487934,0.009370058,0.006912407,0.005342357,0.005509829,0.00514139,0.004144932,0.003717878,0.00281353,0.003387121,0.003629956,0.00448825,0.004446382,0.003588088,0.004580359,0.004647348,0.003713692,0.003135913,0.002500357,0.001935976,0.001716588,0.00167472,0.002009664,0.00167472,0.000939449
Lithuania,Coal Consumption,55.56514803,-23.92632337,LTU,Total Europe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034047727,0.039626052,0.039007076,0.039323119,0.036740506,0.03337717,0.037279267,0.017471516,0.01549116,0.01286185,0.010274407,0.009441234,0.007632536,0.006657012,0.005681488,0.003864416,0.003508538,0.005656367,0.007305966,0.007063132,0.007737206,0.010508868,0.010446066,0.008863456,0.007046384,0.008666676,0.01003576,0.009784552,0.011258305,0.00952497,0.007636723,0.007737206,0.008294051,0.008850895,0.008310798,0.006508979
Luxembourg,Coal Consumption,49.61682412,6.124983395,LUX,Total Europe,0.114178223,0.103095763,0.096602036,0.103543751,0.109999796,0.112788205,0.103941497,0.102296084,0.101362428,0.108061308,0.082170137,0.076099277,0.065590409,0.069345968,0.077007812,0.076392353,0.06144129,0.056580415,0.051920507,0.059109242,0.058669628,0.05213822,0.03756397,0.038305033,0.047453191,0.046071547,0.043823236,0.041281848,0.042655118,0.036781038,0.020686979,0.019493741,0.012367807,0.004115624,0.004161679,0.00459292,0.004957171,0.003085672,0.002369729,0.003328506,0.003248957,0.003876977,0.003282451,0.003135913,0.002800969,0.002805156,0.002445091,0.002248312,0.002005477,0.002235416,0.002057226,0.002193213,0.001897918,0.001763941,0.001784289,0.001741154
Netherlands,Coal Consumption,52.132633,5.291266,NLD,Total Europe,0.371,0.338,0.325,0.308,0.262,0.192,0.145,0.124,0.126,0.12,0.101,0.126,0.132,0.151,0.144,0.167,0.185,0.214,0.221,0.267,0.266,0.274,0.289,0.346,0.343,0.366,0.337,0.336,0.339,0.361,0.373,0.36,0.35,0.357,0.313,0.325,0.346,0.348,0.36,0.355,0.339,0.323,0.352,0.333,0.314,0.316,0.3117,0.3425,0.3427,0.3791,0.4632,0.4294,0.3851,0.346,0.2688,0.1796
North Macedonia,Coal Consumption,42.12066355,-21.42254912,MKD,Total Europe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055680337,0.055920952,0.055592958,0.055869078,0.058034616,0.059858177,0.057915418,0.054168609,0.070038926,0.061080807,0.055961983,0.061876759,0.053793304,0.061939645,0.058860546,0.06107775,0.059352747,0.060903705,0.062416354,0.055980112,0.054206165,0.061907658,0.058273013,0.048745321,0.045103643,0.040667477,0.036677792,0.040089206,0.036176664,0.042874148,0.035916358
Norway,Coal Consumption,60.472024,8.468946,NOR,Total Europe,0.031958724,0.029425249,0.030892346,0.031445003,0.035033133,0.035785584,0.033652912,0.03653925,0.039280725,0.043549586,0.041407619,0.039952246,0.034399754,0.035452399,0.04414922,0.040867606,0.04094054,0.039375514,0.041947884,0.047039033,0.046847278,0.041750309,0.040335087,0.041407075,0.036278371,0.033975078,0.030237539,0.030378048,0.032851006,0.037038175,0.040438493,0.040213678,0.039904558,0.043304876,0.040579002,0.041562565,0.037038175,0.032120359,0.031361611,0.03540827,0.030237539,0.025937963,0.028523329,0.029394484,0.0234,0.0319,0.0354,0.0343,0.0325,0.0356,0.031905844,0.032760831,0.034248108,0.033445917,0.032668344,0.032653799
Poland,Coal Consumption,51.919438,19.145136,POL,Total Europe,2.490350508,2.523719304,2.569397292,2.693033496,2.829313836,2.93829624,3.007671516,3.146254596,3.159191808,3.248245044,3.504393468,3.664119888,3.79407816,3.970719252,4.018616244,4.255630992,3.79449684,3.92784642,3.918342384,4.085730648,4.18072914,4.287618144,4.4421948,4.319898372,4.127807988,3.284146854,3.252804469,3.144747348,3.108552462,2.895071717,2.944308485,3.013754936,2.941038594,2.650051807,2.542438487,2.354811232,2.327069495,2.283015985,2.350423465,2.281355,2.307683,2.403302,2.342412,2.311857,2.170349,2.305883,2.301184,2.14487,2.23496,2.070175,2.03777,2.07241,2.083965,2.085031,1.857882,1.669375949
Portugal,Coal Consumption,39.399872,-8.224454,PRT,Total Europe,0.024785856,0.025288272,0.025162668,0.022650588,0.02135268,0.019552356,0.018086976,0.015993576,0.02365542,0.018380052,0.017249616,0.0167472,0.015198084,0.017919504,0.018714996,0.0146538,0.016621596,0.015323688,0.0167472,0.02072466,0.032196492,0.0607086,0.079046784,0.091146636,0.101697372,0.119240064,0.124934112,0.126483228,0.13774572,0.143481636,0.175929336,0.16412256,0.149301288,0.14925942,0.15500089,0.155424106,0.132908417,0.146533897,0.140284344,0.138791206,0.13966608,0.138292767,0.120373891,0.105340767,0.119579907,0.068982847,0.092982841,0.121864978,0.110935504,0.112166717,0.136490559,0.119156328,0.135945396,0.114006564,0.052265156,0.024200682
Romania,Coal Consumption,45.943161,24.96676,ROU,Total Europe,0.182528833,0.196579905,0.217836656,0.238823193,0.275977471,0.299846279,0.316689552,0.331510824,0.373295088,0.392596236,0.406998828,0.413069688,0.41826132,0.469675224,0.505849176,0.517655952,0.544116528,0.519916824,0.600680196,0.599633496,0.624754296,0.632751084,0.677507976,0.733652964,0.732815604,0.525808238,0.438879803,0.432113683,0.427398802,0.428015685,0.442347101,0.442035268,0.401687202,0.338523212,0.294283138,0.307930976,0.318451232,0.342973361,0.38382288,0.377430725,0.359935805,0.407714687,0.411151296,0.395594152,0.315401818,0.294821226,0.343674148,0.316819301,0.246079965,0.243315966,0.252322484,0.224564293,0.225036313,0.214637684,0.208011654,0.152322707
Slovakia,Coal Consumption,48.17856255,-17.37553815,SVK,Total Europe,0.252829998,0.256009428,0.246863123,0.259624396,0.27308253,0.275303776,0.288805464,0.293955228,0.285832836,0.284869872,0.2836557,0.28114362,0.288763596,0.302789376,0.297807084,0.338963328,0.329877972,0.33578136,0.336241908,0.357678324,0.3548313,0.327742704,0.344280564,0.35880876,0.346080888,0.32787396,0.291368372,0.259592025,0.256280224,0.228580481,0.227920432,0.224222692,0.210568784,0.191755189,0.190708321,0.179114277,0.185175256,0.179365694,0.194366203,0.190644808,0.176737933,0.184315245,0.16516813,0.16471876,0.16035758,0.161233542,0.152850396,0.14414964,0.143284145,0.140722409,0.13565793,0.13389512,0.139915613,0.138867992,0.113139603,0.082957488
